source_ref,official_name,brand_family,name,address,city,state,zip,lat,lng,interstate,exit_number,interstate_raw,parking_spaces,fuel_lanes,showers,overnight_parking,parking_restrictions,cat_scale,amenities,has_parking,disposition,db_ids,match_evidence,note
16,ONE9 Travel Center,ONE9,ONE9 Travel Center #16,5772 N US Hwy 68,Wilmington,OH,45177,39.52269640606008,-83.8461018,I-71,50,"I-71, Exit 50",12,6,3,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
14,Pilot Travel Center,Pilot,Pilot Travel Center #14,7680 E OH-37,Sunbury,OH,43074,40.265891962095886,-82.92406929679203,I-71,131,"I-71, Exit 131",115,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
39,Pilot Travel Center,Pilot,Pilot Travel Center #39,6002 W Monee Manhattan Rd,Monee,IL,60449,41.4275607,-87.7568136,I-57,335,"I-57, Exit 335",66,5,5,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
6,Pilot Travel Center,Pilot,Pilot Travel Center #6,61700 Southgate Rd,Cambridge,OH,43725,39.997137,-81.576912,I-70,178,"I-70, Exit 178",35,5,3,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
88,ONE9 Travel Center,ONE9,ONE9 Travel Center #88,4455 W King St,Cocoa,FL,32926,28.359164203862274,-80.79245792270183,I-95,201,"I-95, Exit 201",8,4,2,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,exact-authoritative-match,ca4da6a3-c18d-4f65-88ec-1076319eb6c5,store_number,
92,Pilot Travel Center,Pilot,Pilot Travel Center #92,4255 W Hwy 326,Ocala,FL,34482,29.267799374341905,-82.19160579877662,I-75,358,"I-75, Exit 358",130,10,6,,,false,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,exact-authoritative-match,894798c3-0460-4016-b5a1-ca4505143ee5 1fbc776a-057a-4370-96e9-bc049b0385a8,store_number,"1 colocated service row(s), no map pin"
133,Pilot Travel Center,Pilot,Pilot Travel Center #133,109450 US-97,Chemult,OR,97731,43.215661936291966,-121.7837259728775,,,US-97 & Kranz St,37,6,3,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | Lottery | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
179,Pilot Travel Center,Pilot,Pilot Travel Center #179,16921 Halfway Blvd,Hagerstown,MD,21740,39.62977337177432,-77.7829389090538,I-81,5B,"I-81, Exit 5B",85,9,0,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
206,Pilot Travel Center,Pilot,Pilot Travel Center #206,1201 W I-20,Weatherford,TX,76087,32.727247,-97.825168,I-20,406,"I-20, Exit 406",110,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
255,Pilot Travel Center,Pilot,Pilot Travel Center #255,433 Old Gate Ln,Milford,CT,06460,41.23690433826319,-73.0222192603809,I-95,40,"I-95, Exit 40",150,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
261,Pilot Travel Center,Pilot,Pilot Travel Center #261,403 SW Frontage Rd,Winona,MS,38967,33.4853155,-89.770302,I-55,185,"I-55/US-82, Exit 185",110,7,5,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
267,Pilot Travel Center,Pilot,Pilot Travel Center #267,2965 Highway 247C,Byron,GA,31008,32.61227798741262,-83.74451508465575,I-75,146,"I-75, Exit 146",150,9,11,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,exact-authoritative-match,ef42e8a8-4ee1-4ece-a100-ba17bfe15200 61744d1b-3abe-4aed-bbcc-775321a08d5b,store_number,"1 colocated service row(s), no map pin"
278,Mr. Fuel Travel Center,Mr. Fuel Travel Center,Mr. Fuel Travel Center #278,118 Richwood Rd,Walton,KY,41094,38.91921224492679,-84.62533229563141,I-75,175,"I-75/71/KY-338, Exit 175",15,7,5,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,address-matched-enrichment,34ba01ad-945f-4960-b099-01964f28815d 2138c8b1-489c-4aa9-9fe9-51cf8fb72982,address+brand+state,"1 colocated service row(s), no map pin"
336,Pilot Travel Center,Pilot,Pilot Travel Center #336,1742 Rich Hwy,DuBois,PA,15801,41.1410550850312,-78.78318949206543,I-80,97,"I-80/US-219, Exit 97",65,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
354,Pilot Travel Center,Pilot,Pilot Travel Center #354,819 Buck Creek Rd,Simpsonville,KY,40067,38.210181957952784,-85.34812994171621,I-64,28,"I-64, Exit 28",25,7,7,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
411,Pilot Travel Center,Pilot,Pilot Travel Center #411,921 Murfreesboro Rd,Lebanon,TN,37090,36.1791753,-86.2994386,I-40,238,"I-40, Exit 238",150,8,8,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,exact-authoritative-match,362f1bd5-2789-488a-8652-ffa580d9737a 0244b320-2bb1-4d47-a16f-53da1663fa6b,store_number,"1 colocated service row(s), no map pin"
425,Pilot Travel Center,Pilot,Pilot Travel Center #425,33333 Blue Star Hwy,Midway,FL,32343,30.48546795851514,-84.42098149206544,I-10,192,"I-10, Exit 192",90,7,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
440,Pilot Travel Center,Pilot,Pilot Travel Center #440,205 Pendleton Rd,Pendleton,KY,40055,38.4544402,-85.2972028,I-71,28,"I-71, Exit 28",100,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
458,Pilot Travel Center,Pilot,Pilot Travel Center #458,619 S Sunshine Blvd,Eloy,AZ,85131,32.73862986383351,-111.54938280125809,I-10,208,"I-10, Exit 208",82,8,5,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
460,Pilot Travel Center,Pilot,Pilot Travel Center #460,400 S Morgan Rd,Oklahoma City,OK,73128,35.461839064003144,-97.68791898153074,I-40,140,"I-40, Exit 140",145,10,10,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
571,Flying J Travel Center,Flying J,Flying J Travel Center #571,2460 US-60,Charleston,MO,63834,36.9222008,-89.3139328,I-57,12,"I-57, Exit 12",84,9,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
581,Pilot Travel Center,Pilot,Pilot Travel Center #581,11650 Courthouse Blvd,Inver Grove Heights,MN,55077,44.780871643691896,-93.03365395828342,,,US-52 & 117th St,40,5,3,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
606,Flying J Travel Center,Flying J,Flying J Travel Center #606,8300 State Hwy 108,Texarkana,AR,71854,33.512894836460354,-93.9482731552601,I-30,7,"I-30, Exit 7",155,10,12,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
622,Flying J Travel Center,Flying J,Flying J Travel Center #622,100 N Kings Hwy,Fort Pierce,FL,34945,27.448956010822528,-80.3977813214264,I-95,131,"I-95, Exit 131",156,12,15,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | Bulk Propane | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,exact-authoritative-match,9d5b4987-bd0e-4332-ae57-b774ca5ee801 f2566159-665a-4205-929d-7352a3c1f402,store_number,"1 colocated service row(s), no map pin"
659,Flying J Travel Center,Flying J,Flying J Travel Center #659,2250 N Ohio St,Salina,KS,67401,38.87912477544829,-97.59248386375428,I-70,253,"I-70, Exit 253",120,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
703,Flying J Travel Center,Flying J,Flying J Travel Center #703,701 S Morgan Rd,Oklahoma City,OK,73128,35.458788815187084,-97.69044622949981,I-40,140,"I-40, Exit 140",172,12,15,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
735,Flying J Travel Center,Flying J,Flying J Travel Center #735,7112 I-10 W,Orange,TX,77632,30.11643183615357,-93.81964042936096,I-10,873,"I-10, Exit 873",150,12,14,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
733,Flying J Travel Center,Flying J,Flying J Travel Center #733,602 4th St,Lubbock,TX,79401,33.593171290052105,-101.84114527198265,I-27,4,"I-27, Exit 4",69,5,4,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
753,Mr. Fuel Travel Center,Mr. Fuel Travel Center,Mr. Fuel Travel Center #753,23818 Rogers Clark Blvd,Ruther Glen,VA,22546,37.9395098,-77.4658284,I-95,104,"I-95, Exit 104",35,10,4,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
742,Flying J Travel Center,Flying J,Flying J Travel Center #742,1605 East Saddleback Blvd.,Tooele,UT,84074,40.685850974129416,-112.26691307548046,I-80,,I-80 Exit 99,130,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
875,Flying J Travel Center,Flying J,Flying J Travel Center #875,221 Belle Hill Rd,Elkton,MD,21921,39.63836410068015,-75.80598211474991,I-95,109A,"I-95, Exit 109A",230,16,12,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,exact-authoritative-match,39a7ad06-c801-4b4f-8ea1-3d847839a62c 7fa26b2f-a97d-4c5e-aa6f-cb992518cafe,store_number,"1 colocated service row(s), no map pin"
912,Pilot Travel Center,Pilot,Pilot Travel Center #912,11775 NE-11,Wood River,NE,68883,40.76014610185849,-98.58683195833588,I-80,300,"I-80, Exit 300",29,7,5,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
1012,Pilot Travel Center,Pilot,Pilot Travel Center #1012,1300 N Grand Ave,Mount Pleasant,IA,52641,40.9820445029456,-91.53934192451952,,,US-218 & US-34,72,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
963,ONE9 Dealer,ONE9,ONE9 Dealer #963,3709 S Geiger Blvd,Spokane,WA,99224,47.620534040409396,-117.50694794973754,I-90,276,"I-90, Exit 276",2,3,0,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Drivers Lounge | Lottery | Truck Parking Spaces,true,net-new-official-location,,,
144,Pilot Travel Center,Pilot,Pilot Travel Center #144,2975 Gun Club Rd,Augusta,GA,30907,33.524163,-82.033391,I-20,200,"I-20, Exit 200",90,8,6,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
29,Pilot Travel Center,Pilot,Pilot Travel Center #29,6900 N Old US-27,Fremont,IN,46737,41.744137388831916,-84.99975084449656,I-90,357,"I-90/69, Exit 357",130,11,7,,,false,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
11,Pilot Travel Center,Pilot,Pilot Travel Center #11,10920 Market St,North Lima,OH,44452,40.959842,-80.660301,I-76,232,"I-76, Exit 232",50,6,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
236,Pilot Travel Center,Pilot,Pilot Travel Center #236,301 Ridge Rd,Minooka,IL,60447,41.4607044,-88.2721814,I-80,122,"I-80, Exit 122",100,8,8,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
238,Pilot Travel Center,Pilot,Pilot Travel Center #238,2495 210th Ave,Percival,IA,51648,40.69022432454956,-95.79240593121338,I-29,10,"I-29, Exit 10",50,7,7,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
243,Pilot Travel Center,Pilot,Pilot Travel Center #243,4304 1st Ave,Nitro,WV,25143,38.4436739,-81.8306979,I-64,45,"I-64, Exit 45",50,6,6,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
293,Pilot Travel Center,Pilot,Pilot Travel Center #293,2020 SW Hwy 484,Ocala,FL,34473,29.02513864695603,-82.15903012349477,I-75,341,"I-75/FL-484, Exit 341",50,7,4,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,exact-authoritative-match,7d145a52-2a8c-420b-87c8-5c8668bca4d9 6a2400d1-8053-46a5-adbb-e6a12e4cf641,store_number,"1 colocated service row(s), no map pin"
300,Pilot Travel Center,Pilot,Pilot Travel Center #300,2111 SW Railroad Ave,Hammond,LA,70403,30.4775468,-90.4562919,I-12,40,"I-12/55, Exit 40",60,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
