id,name,state,field,approved_value,source_file,source_sha256,master_date,evidence_directions,concurrency
54898d88-9b51-4d99-b92c-fc4170d68faf,TA Dallas South,TX,interstate,I-20,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20 & I-635, Exit 472",True
54898d88-9b51-4d99-b92c-fc4170d68faf,TA Dallas South,TX,exit_number,472,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20 & I-635, Exit 472",True
5c4e6e30-8e3f-4744-9ebf-492e1133a2d0,TA Hillsboro,TX,interstate,I-35,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-35, Exit 370",False
5c4e6e30-8e3f-4744-9ebf-492e1133a2d0,TA Hillsboro,TX,exit_number,370,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-35, Exit 370",False
61dfec81-1296-4a53-a4b0-e2c3aa1c3175,TA New Braunfels,TX,interstate,I-35,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-35, Exit 193",False
61dfec81-1296-4a53-a4b0-e2c3aa1c3175,TA New Braunfels,TX,exit_number,193,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-35, Exit 193",False
731b7615-d350-4d42-aa87-6ae2d0754ff4,TA San Antonio,TX,interstate,I-10,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 583, Foster Rd.",False
731b7615-d350-4d42-aa87-6ae2d0754ff4,TA San Antonio,TX,exit_number,583,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 583, Foster Rd.",False
7c063466-49a8-4354-b20a-dfcaf86e524d,TA Express Fairfield,TX,interstate,I-45,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-45, Exit 198",False
7c063466-49a8-4354-b20a-dfcaf86e524d,TA Express Fairfield,TX,exit_number,198,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-45, Exit 198",False
7e00b614-a4ca-4769-ad75-27a663684329,TA Amarillo,TX,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40 & Whitaker, Exit 74",False
7e00b614-a4ca-4769-ad75-27a663684329,TA Amarillo,TX,exit_number,74,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40 & Whitaker, Exit 74",False
89a0194f-b908-46bd-87d7-722f881e16d6,Petro El Paso,TX,interstate,I-10,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 37 at Horizon Blvd.",False
89a0194f-b908-46bd-87d7-722f881e16d6,Petro El Paso,TX,exit_number,37,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 37 at Horizon Blvd.",False
a1dd255a-8a8b-4dc0-8568-ba8ac37ee80e,TA Bernardo,TX,interstate,I-10,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 709",False
a1dd255a-8a8b-4dc0-8568-ba8ac37ee80e,TA Bernardo,TX,exit_number,709,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 709",False
a25b0c0d-12c7-49ad-b03b-fbc75c382244,TA Baytown,TX,interstate,I-10,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10 & Thompson Rd., Exit 789",False
a25b0c0d-12c7-49ad-b03b-fbc75c382244,TA Baytown,TX,exit_number,789,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10 & Thompson Rd., Exit 789",False
a793c66a-9219-4646-b295-ee6bee94cae5,Petro Pearsall,TX,interstate,I-35,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-35, Exit 101(Southbound) I-35, Exit 100(Northbound)",False
b80df7c1-c1ce-4031-bb79-e597454cd22e,Petro San Antonio,TX,interstate,I-10,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 581 at Ackerman Road",False
b80df7c1-c1ce-4031-bb79-e597454cd22e,Petro San Antonio,TX,exit_number,581,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 581 at Ackerman Road",False
b940af68-43e4-4fa6-b56c-8b4636b66149,TA Laredo,TX,interstate,I-35,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-35 and Beltway Parkway,False
c930f79c-58e6-4108-8aab-2c3ef3ed512c,TA Denton,TX,interstate,I-35,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-35 & U.S. 77, Exit 471, MM 471",False
c930f79c-58e6-4108-8aab-2c3ef3ed512c,TA Denton,TX,exit_number,471,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-35 & U.S. 77, Exit 471, MM 471",False
d38955c0-2208-4277-a897-473f8b73d677,TA Big Spring,TX,interstate,I-20,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20 & Hwy 87, Exit 177",False
d38955c0-2208-4277-a897-473f8b73d677,TA Big Spring,TX,exit_number,177,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20 & Hwy 87, Exit 177",False
f1ac4d06-e831-4614-9338-a5a5f1d36e39,TA Express Vinton,TX,interstate,I-10,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 2 at Vinton",False
f1ac4d06-e831-4614-9338-a5a5f1d36e39,TA Express Vinton,TX,exit_number,2,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 2 at Vinton",False
1f2fce58-e15f-45e8-986c-989e8116ad30,TA Tooele,UT,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 99",False
1f2fce58-e15f-45e8-986c-989e8116ad30,TA Tooele,UT,exit_number,99,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 99",False
8d8e01b6-06fe-4775-957d-4c24d49500a2,TA Express Parowan,UT,interstate,I-15,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-15, Exit 78",False
8d8e01b6-06fe-4775-957d-4c24d49500a2,TA Express Parowan,UT,exit_number,78,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-15, Exit 78",False
e363ff42-1221-47e2-8ad5-43d1003fd317,TA Fillmore,UT,interstate,I-15,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-15, Exit 163",False
e363ff42-1221-47e2-8ad5-43d1003fd317,TA Fillmore,UT,exit_number,163,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-15, Exit 163",False
3926b89c-55a6-4de4-9a5e-d867729e0304,TA Wytheville,VA,interstate,I-77,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-77, Exit 41, I-81, Exit 72",True
655676ad-c86b-483c-9df8-e80dd24e90d7,Petro Glade Spring,VA,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 29",False
655676ad-c86b-483c-9df8-e80dd24e90d7,Petro Glade Spring,VA,exit_number,29,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 29",False
85b076b4-dccc-48d5-b119-5b1d2843b358,TA Express Warfield,VA,interstate,I-85,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-85, Exit 39",False
85b076b4-dccc-48d5-b119-5b1d2843b358,TA Express Warfield,VA,exit_number,39,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-85, Exit 39",False
9f0e3d73-4329-4da6-8417-454d3f65bec9,Petro Raphine,VA,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-81 & I-64; Exit 205,True
9f0e3d73-4329-4da6-8417-454d3f65bec9,Petro Raphine,VA,exit_number,205,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-81 & I-64; Exit 205,True
9f855b14-f665-4612-af50-2e6d14ab0216,TA Lexington,VA,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-81 & I-64; Exit 195,True
9f855b14-f665-4612-af50-2e6d14ab0216,TA Lexington,VA,exit_number,195,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-81 & I-64; Exit 195,True
7eda1356-1bc5-42c9-831a-bf5205ae4ef4,TA Seattle East,WA,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 34",False
7eda1356-1bc5-42c9-831a-bf5205ae4ef4,TA Seattle East,WA,exit_number,34,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 34",False
ac439c50-e673-403d-ba71-2cc121f66204,Petro Spokane,WA,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90 at Medical Lake Road, Exit 272",False
ac439c50-e673-403d-ba71-2cc121f66204,Petro Spokane,WA,exit_number,272,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90 at Medical Lake Road, Exit 272",False
c9e79215-06cd-4057-9563-8ebee52f3f63,TA Grandview,WA,interstate,I-82,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-82, exit 73",False
c9e79215-06cd-4057-9563-8ebee52f3f63,TA Grandview,WA,exit_number,73,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-82, exit 73",False
faa6f12f-84f6-49ff-93c6-f2edd5248ccc,TA Express Blaine,WA,interstate,I-5,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-5 Exit 275,False
faa6f12f-84f6-49ff-93c6-f2edd5248ccc,TA Express Blaine,WA,exit_number,275,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-5 Exit 275,False
103277c8-ef2d-4c03-8454-49020ed7d271,Petro Racine,WI,interstate,I-94,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-94 & Hwy 20 Exit 333,False
103277c8-ef2d-4c03-8454-49020ed7d271,Petro Racine,WI,exit_number,333,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-94 & Hwy 20 Exit 333,False
33639f44-8f76-491b-8a0f-4feeccb24cb7,TA Janesville,WI,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90 & Hwy 14, Exit 171-B",False
33639f44-8f76-491b-8a0f-4feeccb24cb7,TA Janesville,WI,exit_number,171,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90 & Hwy 14, Exit 171-B",False
4edbc14a-d5b7-4a30-bba9-3eb99ed2a3b7,TA Express Osseo,WI,interstate,I-94,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-94, Exit 88",False
4edbc14a-d5b7-4a30-bba9-3eb99ed2a3b7,TA Express Osseo,WI,exit_number,88,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-94, Exit 88",False
c1b46983-d4cb-4a2d-ac4b-6db925770586,TA Express New Lisbon,WI,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 61",False
c1b46983-d4cb-4a2d-ac4b-6db925770586,TA Express New Lisbon,WI,exit_number,61,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 61",False
cf841c5e-1e5a-49e5-927e-190fae5d6c05,Petro Portage,WI,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90 & I-94 Hwy 78 South, Exit 108A",True
cf841c5e-1e5a-49e5-927e-190fae5d6c05,Petro Portage,WI,exit_number,108A,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90 & I-94 Hwy 78 South, Exit 108A",True
d2a9add5-27c1-412f-8635-fe85fd97f812,TA Madison,WI,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90 & I-94, Exit 132",True
d2a9add5-27c1-412f-8635-fe85fd97f812,TA Madison,WI,exit_number,132,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90 & I-94, Exit 132",True
d95026e2-c51b-4d0e-b5f7-fec32c63fdc3,TA Hudson,WI,interstate,I-94,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-94, Exit 4",False
d95026e2-c51b-4d0e-b5f7-fec32c63fdc3,TA Hudson,WI,exit_number,4,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-94, Exit 4",False
83d598f6-d049-46d5-8a43-2fff1d2edb5b,TA Mineral Wells,WV,interstate,I-77,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-77, Exit 170",False
83d598f6-d049-46d5-8a43-2fff1d2edb5b,TA Mineral Wells,WV,exit_number,170,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-77, Exit 170",False
98d364ee-a930-4e1d-94d3-aabf020ba0b5,TA Wheeling,WV,interstate,I-70,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 at Dallas Pike, Exit 11",False
98d364ee-a930-4e1d-94d3-aabf020ba0b5,TA Wheeling,WV,exit_number,11,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 at Dallas Pike, Exit 11",False
c6daf923-a5f7-43fe-8809-2fc32bb9267c,TA Hurricane,WV,interstate,I-64,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-64 , Exit 39",False
c6daf923-a5f7-43fe-8809-2fc32bb9267c,TA Hurricane,WV,exit_number,39,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-64 , Exit 39",False
dd8d6960-1a16-4612-9482-71c3f8966f0a,TA Jane Lew,WV,interstate,I-79,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-79, Exit 105",False
dd8d6960-1a16-4612-9482-71c3f8966f0a,TA Jane Lew,WV,exit_number,105,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-79, Exit 105",False
04fe8734-4e5c-446e-9bc3-a9f0ca276035,TA Rawlins,WY,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 & Higley Blvd., Exit 214",False
04fe8734-4e5c-446e-9bc3-a9f0ca276035,TA Rawlins,WY,exit_number,214,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 & Higley Blvd., Exit 214",False
270ef64e-2759-404f-a315-9762341e1f80,Petro Laramie,WY,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 at Curtis, Exit 310",False
270ef64e-2759-404f-a315-9762341e1f80,Petro Laramie,WY,exit_number,310,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 at Curtis, Exit 310",False
416175cb-4cf3-41b8-a73a-faf66a24d238,TA Ft. Bridger,WY,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 30",False
416175cb-4cf3-41b8-a73a-faf66a24d238,TA Ft. Bridger,WY,exit_number,30,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 30",False
7e4cb477-0965-4353-94b1-b2702a5bf302,TA Express Rock Springs,WY,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 104",False
7e4cb477-0965-4353-94b1-b2702a5bf302,TA Express Rock Springs,WY,exit_number,104,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 104",False
e990a211-f23e-4ab1-b747-52a3b1f998da,TA Cheyenne,WY,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 377",False
e990a211-f23e-4ab1-b747-52a3b1f998da,TA Cheyenne,WY,exit_number,377,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 377",False
